Municipality Code,State,Municipality,Population,Observed Deaths,Deaths Counterfactual,Deaths Averted,Percent of Counterfactual Deaths Averted,"Observed Death Rate, per 100,000","Counterfactual Death Rate, per 100,000","Averted Death Rate, per 100,000"
352840,São Paulo,Mairinque,47723,10,13.82188365,3.821883647,27.65096093,20.95425686,28.96273002,8.008473162
352850,São Paulo,Mairiporã,103645,121,177.5776498,56.57764984,31.86079436,116.7446572,171.3325774,54.58792016
352880,São Paulo,Maracaí,14069,32,110.1686396,78.16863956,70.95362153,227.4504229,783.0594894,555.6090665
352885,São Paulo,Marapoama,3097,1,1.042435381,0.042435381,4.070792505,32.28931224,33.65952152,1.370209279
352900,São Paulo,Marília,242249,933,10898.17679,9965.176794,91.43893499,385.1409087,4498.749961,4113.609053
352920,São Paulo,Martinópolis,26791,41,143.8247213,102.8247213,71.49307878,153.0364675,536.8396899,383.8032224
352930,São Paulo,Matão,84069,227,583.0981446,356.0981446,61.07001847,270.0162961,693.5947193,423.5784232
352940,São Paulo,Mauá,481725,599,886.9030554,287.9030554,32.46161502,124.3448025,184.1098252,59.76502267
352970,São Paulo,Miguelópolis,22480,3,4.378742247,1.378742247,31.4871753,13.34519573,19.47839078,6.133195051
352980,São Paulo,Mineiros do Tietê,13023,3,22.67964876,19.67964876,86.77228192,23.03616678,174.1507238,151.114557
353010,São Paulo,Mirandópolis,29844,136,412.4999544,276.4999544,67.03029939,455.7029889,1382.187222,926.4842328
353020,São Paulo,Mirante do Paranapanema,18415,8,62.95314427,54.95314427,87.29213593,43.44284551,341.8579651,298.4151196
353030,São Paulo,Mirassol,60768,72,189.3088289,117.3088289,61.96690855,118.4834123,311.527167,193.0437547
353050,São Paulo,Mococa,69072,175,745.4408215,570.4408215,76.52395805,253.358814,1079.222871,825.8640571
353060,São Paulo,Mogi das Cruzes,455587,1611,4634.712025,3023.712025,65.24055882,353.6097386,1017.305591,663.6958528
353070,São Paulo,Mogi Guaçu,154146,502,1407.866883,905.8668825,64.34321979,325.6652784,913.3333869,587.6681085
353080,São Paulo,Mogi Mirim,94098,279,1481.994092,1202.994092,81.17401402,296.4993942,1574.947493,1278.448099
353130,São Paulo,Monte Alto,51039,146,671.1365246,525.1365246,78.24585689,286.0557613,1314.948421,1028.89266
353140,São Paulo,Monte Aprazível,25651,43,177.1643838,134.1643838,75.72875593,167.6347901,690.6724253,523.0376353
353180,São Paulo,Monte Mor,61707,30,43.36700321,13.36700321,30.82298111,48.6168506,70.27890387,21.66205327
353190,São Paulo,Morro Agudo,33598,46,87.96960832,41.96960832,47.70921358,136.9129115,261.8298956,124.9169841
353240,São Paulo,Nazaré Paulista,18866,21,113.6848236,92.68482364,81.5278774,111.3113538,602.5910296,491.2796758
353250,São Paulo,Neves Paulista,8917,4,44.24996889,40.24996889,90.96044562,44.85813614,496.2427822,451.3846461
353260,São Paulo,Nhandeara,11575,4,33.94420394,29.94420394,88.21595579,34.55723542,293.2544617,258.6972262
353280,São Paulo,Nova Aliança,7161,1,3.451656346,2.451656346,71.02840203,13.96453009,48.20075892,34.23622882
353290,São Paulo,Nova Europa,11519,13,17.88605445,4.88605445,27.31767626,112.8570188,155.274368,42.41734916
353300,São Paulo,Nova Granada,21871,15,83.60316124,68.60316124,82.05809472,68.58396964,382.2557782,313.6718085
353325,São Paulo,Novais,6057,1,1.720345653,0.720345653,41.87214654,16.50982334,28.40260282,11.89277947
353340,São Paulo,Nova Odessa,61716,112,319.3240688,207.3240688,64.92591353,181.4764405,517.4088872,335.9324467
353350,São Paulo,Novo Horizonte,41765,134,686.5495759,552.5495759,80.48210869,320.842811,1643.839521,1322.99671
353390,São Paulo,Olímpia,55477,127,562.899943,435.899943,77.43826384,228.9236981,1014.654619,785.730921
353400,São Paulo,Onda Verde,4462,2,8.324688734,6.324688734,75.9750777,44.82294935,186.5685507,141.7456014
353420,São Paulo,Orindiúva,7318,1,1.023083695,0.023083695,2.256286095,13.66493577,13.98037299,0.315437212
353430,São Paulo,Orlândia,44682,79,142.8149525,63.81495247,44.68366328,176.8049774,319.6252461,142.8202687
353440,São Paulo,Osasco,701428,1527,4962.4288,3435.4288,69.22877765,217.6987517,707.4751507,489.776399
353460,São Paulo,Osvaldo Cruz,33118,156,810.3360175,654.3360175,80.74872687,471.0429374,2446.814474,1975.771537
353470,São Paulo,Ourinhos,115139,500,2024.436619,1524.436619,75.30177061,434.2577233,1758.254474,1323.996751
353475,São Paulo,Ouroeste,10712,19,73.68448203,54.68448203,74.21438073,177.3711725,687.8685776,510.497405
353490,São Paulo,Pacaembu,14326,8,53.36220491,45.36220491,85.00811574,55.84252408,372.4850266,316.6425025
353510,São Paulo,Palmares Paulista,13691,8,12.42305528,4.423055277,35.60360297,58.43254693,90.73884506,32.30629813
353520,São Paulo,Palmeira d'Oeste,9173,8,124.5777982,116.5777982,93.57831001,87.21247138,1358.092208,1270.879737
353530,São Paulo,Palmital,22322,42,113.8379273,71.83792732,63.10544211,188.1551832,509.9808589,321.8256757
353540,São Paulo,Panorama,15944,37,121.854308,84.85430797,69.6358704,232.0622178,764.26435,532.2021323
353550,São Paulo,Paraguaçu Paulista,46180,162,421.9430501,259.9430501,61.60619307,350.8012126,913.6921829,562.8909702
353580,São Paulo,Paranapanema,20588,45,67.18682837,22.18682837,33.02258628,218.5739266,326.3397531,107.7658265
353600,São Paulo,Parapuã,10934,20,171.0081497,151.0081497,88.30465096,182.9156759,1564.003564,1381.087888
353610,São Paulo,Pardinho,6579,2,38.78455938,36.78455938,94.8433087,30.3997568,589.5205864,559.1208296
353620,São Paulo,Pariquera-Açu,19797,277,1870.727383,1593.727383,85.19292536,1399.201899,9449.549848,8050.347949
353625,São Paulo,Parisi,2177,2,4.008663099,2.008663099,50.10805471,91.86954525,184.137028,92.26748271
353630,São Paulo,Patrocínio Paulista,14941,14,41.52296776,27.52296776,66.28372018,93.70189412,277.9129091,184.211015
353650,São Paulo,Paulínia,114508,233,452.671919,219.671919,48.52784319,203.4792329,395.3190336,191.8398007
353660,São Paulo,Paulo de Faria,8973,4,24.04373104,20.04373104,83.36364688,44.57817898,267.9564364,223.3782575
353670,São Paulo,Pederneiras,47523,76,160.1020393,84.10203934,52.53027362,159.9225638,336.8937974,176.9712336
353700,São Paulo,Pedregulho,16876,2,4.036838917,2.036838917,50.45628421,11.85114956,23.92059088,12.06944132
353710,São Paulo,Pedreira,48992,85,182.7405527,97.74055274,53.48596755,173.4977139,373.0008016,199.5030877
353730,São Paulo,Penápolis,64098,290,1088.394387,798.3943873,73.35524665,452.4322132,1698.016143,1245.58393
353740,São Paulo,Pereira Barreto,25685,83,232.8766595,149.8766595,64.35881544,323.1458049,906.6640431,583.5182381
353760,São Paulo,Peruíbe,69697,61,171.5939417,110.5939417,64.4509594,87.52170108,246.1998963,158.6781952
353780,São Paulo,Piedade,55731,103,258.701097,155.701097,60.18571193,184.81635,464.1960435,279.3796936
353790,São Paulo,Pilar do Sul,29612,48,141.3987433,93.39874328,66.05344653,162.0964474,477.504874,315.4084266
353800,São Paulo,Pindamonhangaba,171885,408,1128.602033,720.6020333,63.84908161,237.3680077,656.6029806,419.234973
353810,São Paulo,Pindorama,17378,8,30.8547073,22.8547073,74.07202758,46.03521694,177.5503931,131.5151761
353860,São Paulo,Piracaia,27617,33,281.1972017,248.1972017,88.26446359,119.4916175,1018.203287,898.7116693
353870,São Paulo,Piracicaba,410275,1014,3734.341858,2720.341858,72.84662094,247.151301,910.2045842,663.0532833
353880,São Paulo,Piraju,29930,77,474.0112457,397.0112457,83.75565966,257.2669562,1583.732863,1326.465906
353890,São Paulo,Pirajuí,25939,16,24.03558241,8.035582414,33.43202705,61.68317977,92.66194693,30.97876716
353900,São Paulo,Pirangi,11524,29,94.69790016,65.69790016,69.3763009,251.6487331,821.7450552,570.0963221
353920,São Paulo,Pirapozinho,27974,15,30.54120602,15.54120602,50.88602595,53.6212197,109.1771145,55.55589484
353930,São Paulo,Pirassununga,77330,174,550.6357127,376.6357127,68.40016076,225.0096987,712.0596311,487.0499324
353940,São Paulo,Piratininga,13890,19,186.8966561,167.8966561,89.83395402,136.7890569,1345.54828,1208.759223
353950,São Paulo,Pitangueiras,40430,62,111.9851611,49.98516113,44.63552191,153.3514717,276.9853107,123.6338391
353980,São Paulo,Poá,119221,32,67.37306485,35.37306485,52.50327401,26.8409089,56.51107175,29.67016285
354000,São Paulo,Pompéia,22326,23,46.75718902,23.75718902,50.80970332,103.0189017,209.4293157,106.410414
354020,São Paulo,Pontal,51717,38,47.86042004,9.86042004,20.60245195,73.47680647,92.54291633,19.06610987
354060,São Paulo,Porto Feliz,53698,112,283.8889114,171.8889114,60.54794833,208.5738761,528.6768807,320.1030045
354070,São Paulo,Porto Ferreira,56848,96,402.7053676,306.7053676,76.16123158,168.8713763,708.3896841,539.5183078
354080,São Paulo,Potirendaba,17668,10,67.4339435,57.4339435,85.17067299,56.59950192,381.6727615,325.0732596
354090,São Paulo,Pradópolis,22239,2,2.311531368,0.311531368,13.47727194,8.993210126,10.39404365,1.400833529
354100,São Paulo,Praia Grande,336454,475,765.6321024,290.6321024,37.95975919,141.1782889,227.5592213,86.38093242
354120,São Paulo,Presidente Bernardes,12943,5,26.61001095,21.61001095,81.21007913,38.63092019,205.5938418,166.9629216
354130,São Paulo,Presidente Epitácio,44572,100,280.255339,180.255339,64.31825336,224.356098,628.7699429,404.4138449
354140,São Paulo,Presidente Prudente,231953,1025,5276.763783,4251.763783,80.57521537,441.8998676,2274.928017,1833.028149
354150,São Paulo,Presidente Venceslau,39648,111,397.5634225,286.5634225,72.07992644,279.9636804,1002.732603,722.7689228
354160,São Paulo,Promissão,41211,141,360.620406,219.620406,60.90071509,342.1416612,875.0586154,532.9169542
354190,São Paulo,Queluz,13788,3,3.660771759,0.660771759,18.0500671,21.75805048,26.55041891,4.792368428
354220,São Paulo,Rancharia,29743,128,465.2016395,337.2016395,72.48504968,430.3533605,1564.071007,1133.717646
354240,São Paulo,Regente Feijó,20523,43,164.2031358,121.2031358,73.81292397,209.5210252,800.0932406,590.5722154
354260,São Paulo,Registro,56463,242,1712.055475,1470.055475,85.86494401,428.5992597,3032.172352,2603.573092
354290,São Paulo,Ribeirão Bonito,13376,7,9.893957009,2.893957009,29.24974311,52.33253589,73.96798003,21.63544414
354300,São Paulo,Ribeirão Branco,15984,27,40.85682935,13.85682935,33.91557683,168.9189189,255.6107942,86.69187529
354330,São Paulo,Ribeirão Pires,125238,125,225.0118672,100.0118672,44.44737446,99.80996183,179.667407,79.85744518
354340,São Paulo,Ribeirão Preto,720116,2535,17870.74437,15335.74437,85.81480465,352.0266179,2481.648008,2129.62139
354350,São Paulo,Riversul,5364,10,32.29187469,22.29187469,69.03245756,186.4280388,602.0110867,415.583048
354370,São Paulo,Rincão,10824,1,5.837849839,4.837849839,82.87040558,9.238728751,53.93431115,44.6955824
354380,São Paulo,Rinópolis,9940,10,104.2298448,94.22984478,90.40581897,100.6036217,1048.589988,947.986366
354390,São Paulo,Rio Claro,209548,481,1544.647648,1063.647648,68.8602122,229.5416802,737.1330904,507.5914102
354400,São Paulo,Rio das Pedras,36233,40,99.25418013,59.25418013,59.69943035,110.3965998,273.9331,163.5365002
354410,São Paulo,Rio Grande da Serra,52009,3,4.198739436,1.198739436,28.54998398,5.768232421,8.073101649,2.304869227
354420,São Paulo,Riolândia,12856,9,14.49484275,5.49484275,37.90895041,70.00622278,112.7476878,42.74146507
354425,São Paulo,Rosana,15929,36,110.1294166,74.12941659,67.31118614,226.0028878,691.3768384,465.3739506
354480,São Paulo,Sales,6481,6,9.827355738,3.827355738,38.94593663,92.57830582,151.6333242,59.05501833
354490,São Paulo,Sales Oliveira,12103,12,40.27374053,28.27374053,70.20390993,99.14897133,332.7583287,233.6093574
354500,São Paulo,Salesópolis,17363,9,17.63120842,8.631208423,48.95415116,51.83436042,101.5447124,49.71035203
354520,São Paulo,Salto,120779,332,776.1963307,444.1963307,57.22731648,274.8822229,642.6583518,367.7761289
354530,São Paulo,Salto de Pirapora,46285,113,175.7940265,62.79402652,35.72022768,244.1395701,379.8077704,135.6682003
354540,São Paulo,Salto Grande,9396,11,13.14120071,2.141200712,16.2937981,117.0710941,139.8595223,22.78842819
354560,São Paulo,Santa Adélia,15639,0,0,0,NA,0,0,0
354580,São Paulo,Santa Bárbara d'Oeste,195278,386,1011.316812,625.3168115,61.83194073,197.6669159,517.8856868,320.218771
354630,São Paulo,Santa Cruz das Palmeiras,35102,57,90.27232217,33.27232217,36.85772269,162.3839097,257.1714494,94.78753965
354640,São Paulo,Santa Cruz do Rio Pardo,48207,159,508.8391159,349.8391159,68.75240227,329.8276184,1055.52952,725.7019019
354660,São Paulo,Santa Fé do Sul,32796,135,1214.80261,1079.80261,88.88708347,411.6355653,3704.118216,3292.48265
354670,São Paulo,Santa Gertrudes,27850,0,0,0,NA,0,0,0
354680,São Paulo,Santa Isabel,58529,132,324.119586,192.119586,59.27429082,225.5292248,553.7760529,328.2468281
354700,São Paulo,Santa Maria da Serra,6298,4,8.44543198,4.44543198,52.6371178,63.5122261,134.0970464,70.58482026
354730,São Paulo,Santana de Parnaíba,145073,157,239.7768777,82.77687769,34.52246042,108.2213782,165.2801539,57.05877572
354760,São Paulo,Santa Rosa de Viterbo,26960,19,65.84583221,46.84583221,71.14471887,70.47477745,244.2352827,173.7605052
354770,São Paulo,Santo Anastácio,20855,26,133.5884234,107.5884234,80.53723569,124.6703428,640.5582518,515.887909
354780,São Paulo,Santo André,723889,2084,10220.32803,8136.32803,79.60926505,287.8894416,1411.863978,1123.974536
354790,São Paulo,Santo Antônio da Alegria,7024,1,1.032328752,0.032328752,3.131633382,14.23690205,14.69716332,0.460261273
354800,São Paulo,Santo Antônio de Posse,23742,11,39.00143157,28.00143157,71.79590708,46.33139584,164.2718876,117.9404918
354850,São Paulo,Santos,433991,1531,16285.08793,14754.08793,90.59876123,352.7722925,3752.402223,3399.629931
354870,São Paulo,São Bernardo do Campo,849874,2478,5997.378102,3519.378102,58.68194471,291.5726331,705.6785008,414.1058677
354880,São Paulo,São Caetano do Sul,162763,941,12407.52984,11466.52984,92.41589573,578.1412237,7623.065341,7044.924118
354890,São Paulo,São Carlos,256915,413,2057.058742,1644.058742,79.92279017,160.7535566,800.6767772,639.9232205
354910,São Paulo,São João da Boa Vista,92315,406,1445.649458,1039.649458,71.91573672,439.798516,1565.996272,1126.197756
354920,São Paulo,São João das Duas Pontes,2555,1,20,19,95,39.13894325,782.778865,743.6399217
354940,São Paulo,São Joaquim da Barra,52737,124,449.835445,325.835445,72.4343643,235.1290365,852.9788289,617.8497924
354970,São Paulo,São José do Rio Pardo,55298,158,787.8886629,629.8886629,79.94640519,285.7246193,1424.804989,1139.08037
354980,São Paulo,São José do Rio Preto,469173,2891,106028.002,103137.002,97.27336181,616.1906163,22598.91384,21982.72323
354990,São Paulo,São José dos Campos,737310,1739,4116.641945,2377.641945,57.75683134,235.8573734,558.33258,322.4752066
355000,São Paulo,São Luiz do Paraitinga,10693,7,71.56399433,64.56399433,90.21854486,65.46338726,669.2602107,603.7968235
355010,São Paulo,São Manuel,41287,135,317.4371492,182.4371492,57.47189629,326.9794366,768.8549645,441.8755278
355020,São Paulo,São Miguel Arcanjo,33071,35,83.2797525,48.2797525,57.97297789,105.832905,251.8210895,145.9881845
355030,São Paulo,São Paulo,12396372,25688,105013.6122,79325.61216,75.53840929,207.2219194,847.1318234,639.9099039
355040,São Paulo,São Pedro,36298,78,1928.54678,1850.54678,95.95550386,214.8878726,5313.09378,5098.205907
355060,São Paulo,São Roque,93076,49,138.098321,89.09832101,64.5180335,52.6451502,148.3715684,95.72641821
355070,São Paulo,São Sebastião,91637,97,159.2630208,62.26302081,39.09446179,105.8524395,173.7977245,67.945285
355080,São Paulo,São Sebastião da Grama,12137,10,35.89619585,25.89619585,72.14189481,82.39268353,295.7583905,213.365707
355090,São Paulo,São Simão,15446,8,16.05249804,8.052498043,50.16351986,51.79334456,103.9265703,52.13322571
355100,São Paulo,São Vicente,370839,243,785.5874981,542.5874981,69.06773585,65.52708857,211.8405826,146.313494
355150,São Paulo,Serrana,46166,58,104.261624,46.26162402,44.37071114,125.6335832,225.840714,100.2071308
355160,São Paulo,Serra Negra,29669,55,280.4766847,225.4766847,80.39052691,185.3786781,945.3526735,759.9739954
355170,São Paulo,Sertãozinho,128432,470,993.0565169,523.0565169,52.67137449,365.9524106,773.2158005,407.2633899
355180,São Paulo,Sete Barras,12731,5,12.05235014,7.052350142,58.51431512,39.27421255,94.66931225,55.39509969
355190,São Paulo,Severínia,17820,2,3.110482799,1.110482799,35.70130012,11.22334456,17.4550101,6.23166554
355210,São Paulo,Socorro,41690,72,576.6808274,504.6808274,87.51475746,172.7032862,1383.259361,1210.556074
355220,São Paulo,Sorocaba,695328,2579,6592.738072,4013.738072,60.88120032,370.9040913,948.1479348,577.2438435
355230,São Paulo,Sud Mennucci,7738,11,22.84386795,11.84386795,51.84703386,142.1555958,295.2166962,153.0611005
355240,São Paulo,Sumaré,289875,356,534.2991341,178.2991341,33.37065751,122.8115567,184.3205292,61.50897254
355250,São Paulo,Suzano,303397,224,325.1628245,101.1628245,31.11143613,73.83065752,107.1740408,33.34338324
355260,São Paulo,Tabapuã,12561,3,23.14916687,20.14916687,87.04057033,23.88344877,184.2939803,160.4105316
355270,São Paulo,Tabatinga,16787,14,39.13232685,25.13232685,64.2239521,83.3978674,233.1109004,149.713033
355280,São Paulo,Taboão da Serra,297528,318,529.0592083,211.0592083,39.89330589,106.8806969,177.8182922,70.93759521
355300,São Paulo,Taguaí,14415,26,45.99728513,19.99728513,43.47492482,180.3676726,319.0932024,138.7255298
355330,São Paulo,Tambaú,23255,27,91.12630648,64.12630648,70.37079517,116.1040636,391.8568329,275.7527692
355340,São Paulo,Tanabi,26231,26,142.268678,116.268678,81.72471947,99.11936259,542.3684875,443.2491249
355360,São Paulo,Tapiratiba,12940,23,119.715245,96.71524499,80.78774345,177.7434312,925.1564528,747.4130216
355370,São Paulo,Taquaritinga,57547,163,503.4461571,340.4461571,67.62315142,283.2467374,874.8434447,591.5967073
355380,São Paulo,Taquarituba,23292,117,331.0471453,214.0471453,64.65760189,502.3183926,1421.291195,918.9728029
355400,São Paulo,Tatuí,124134,299,853.7665763,554.7665763,64.97871804,240.8687386,687.7781883,446.9094497
355410,São Paulo,Taubaté,320820,746,2202.825324,1456.825324,66.13440059,232.5291441,686.6234411,454.0942971
355430,São Paulo,Teodoro Sampaio,23395,31,67.98096673,36.98096673,54.39900094,132.5069459,290.5790414,158.0720955
